Entreprise,Nom_fichier,Type,Annee,Immobilisations incorporelles,Immobilisations corporelles,Produits loués,Participations comptabilisées,Autres investissements,Créances de financement des ventes,Actifs financiers,Taxe différée,Autres actifs,Inventaires,Créances clients,Créances de financement des ventes.1,Impôt actuel,Trésorerie et équivalents de trésorerie,Total des actifs,Participations comptabilisées selon la méthode de la mise en équivalence,Bénéfice/perte avant impôt,Impôts sur le revenu payés,Intérêts reçus,Autres intérêts et produits/charges assimilés ,Amortissements et dépréciations des immobilisations corporelles et incorporelles,Autres produits et charges non monétaires,Résultat des investissements,Variation des produits loués,Variation des créances liées au financement des ventes,Variation du fonds de roulement,Variation des stocks,Variation des créances commerciales,Variation des dettes commerciales,Variation des provisions,Variation des autres actifs et passifs opérationnels,Flux de trésorerie entrants/sortants liés aux activités opérationnelles,Investissement total dans les immobilisations incorporelles et corporelles,Produit des subventions pour les immobilisations incorporelles et les immobilisations corporelles,Produits de cession d'immobilisations incorporelles et d'immobilisations corporelles,Dépenses pour les actifs d'investissement,Produits de la cession d'actifs de placement et d'autres unités opérationnelles,Investissements en titres négociables et fonds d'investissement,Produits de la vente de titres négociables et de fonds d'investissement,Flux de trésorerie entrants/sortants liés aux activités d'investissement,Apports en capitaux propres,Paiement du dividende de l'année précédente,Opérations de financement et transactions sur capitaux propres intragroupe,Intérêts payés,Produit de l'émission de passifs financiers non courants,Remboursement de passifs financiers non courants,Variation des autres passifs financiers,Flux de trésorerie entrants/sortants liés aux activités de financement,Effet des variations de  taux de change sur la trésorerie et les équivalents de trésorerie,Effet des changements dans la composition du Groupe sur la trésorerie et les équivalents de trésorerie,Variation de la trésorerie et des équivalents de trésorerie,Trésorerie et équivalents de trésorerie au 1er janvier,Trésorerie et équivalents de trésorerie au 31 décembre,Flux de trésorerie liés aux activités d'investissement,Revenus,Excédent brut d'exploitation,Marge d'exploitation,Rentabilité économique RoCE,Flux de trésorerie disponible,Actifs financiers nets,Date,Quarter,Rentabilité financière RoE,Ratio de pénétration,Nouveaux contrats avec des particuliers,Bénéfice avant impôt,Rentabilité opérationnelle,Bénéfice net,Dépenses en capital,Ratio d'investissement,Dépenses de recherche et développement R&D,Ratio R&D,Sales volume (deliveries to customers) units,Production volume units,Capital souscrit,Réserves de capital,Réserves de revenus,Autres capitaux propres accumulés,Intérêts minoritaires,Capitaux propres,Provisions pour risques et charges,autres provisions,Passifs financiers,Autres passifs,Dettes commerciales,Dettes,Total des capitaux propres et du passif,Capitaux propres attribuables aux actionnaires,modele,unites_vendues,Résultats opérationnels,Marge brute,Résultat financier,Bénéfices avant impôt,Bénéfice net de l'année,vente,Continents,Pays
BMW,production_Quarter,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,,,,,,,,,
BMW,production_Quarter,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,101 810,,,,,,,,
BMW,production_Quarter,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,100 971,,,,,,,,
BMW,production_Quarter,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,80 335,,,,,,,,
BMW,production_Quarter,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,85 569,,,,,,,,
BMW,production_Quarter,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,97 899,,,,,,,,
BMW,production_Quarter,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,95 962,,,,,,,,
BMW,production_Quarter,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,87 730,,,,,,,,
BMW,production_Quarter,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,96 895,,,,,,,,
BMW,production_Quarter,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,89 057,,,,,,,,
BMW,production_Quarter,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,102 648,,,,,,,,
BMW,production_Quarter,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,85 784,,,,,,,,
BMW,production_Quarter,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,MINI,75 091,,,,,,,,
BMW,production_Quarter,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,,,,,,,,,
BMW,production_Quarter,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,879,,,,,,,,
BMW,production_Quarter,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,1 242,,,,,,,,
BMW,production_Quarter,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,919,,,,,,,,
BMW,production_Quarter,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,1 313,,,,,,,,
BMW,production_Quarter,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,855,,,,,,,,
BMW,production_Quarter,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,782,,,,,,,,
BMW,production_Quarter,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,709,,,,,,,,
BMW,production_Quarter,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,962,,,,,,,,
BMW,production_Quarter,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,701,,,,,,,,
BMW,production_Quarter,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,1 102,,,,,,,,
BMW,production_Quarter,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,939,,,,,,,,
BMW,production_Quarter,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolls-Royce,1 437,,,,,,,,
VW,Resultats_VW,Group,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22124.0,0.0792316066926426,-81.0,22044.0,15836.0,,,
VW,Resultats_VW,Group,2021,,,,,,,,,,,,,,,528607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19275.0,0.0770383693045563,851.0,20126.0,15428.0,,,
VW,Resultats_VW,Group,2020,,,,,,,,,,,,,,,497116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222884.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9675.0,0.0434082302901958,1991.0,11667.0,8824.0,,,
VW,Resultats_VW,Group,2019,,,,,,,,,,,,,,,488069.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16960.0,0.0671332214446309,1396.0,18356.0,14029.0,,,
VW,Resultats_VW,Group,2018,,,,,,,,,,,,,,,458157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13920.0,0.0590208141649954,1723.0,15643.0,12153.0,,,
VW,Resultats_VW,Group,2017,,,,,,,,,,,,,,,422194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13818.0,0.0601960357220649,-146.0,13673.0,11463.0,,,
VW,Resultats_VW,Group,2016,,,,,,,,,,,,,,,409730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7103.0,0.032692493567822,189.0,7292.0,5379.0,,,
VW,Resultats_VW,Group,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4069.0,-0.0190771336946533,2767.0,-1301.0,-1361.0,,,
VW,Resultats_VW,Group,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12697.0,0.0627142419662349,2097.0,14794.0,11068.0,,,
VW,Resultats_VW,Group,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11671.0,0.0592415497926469,757.0,12428.0,9145.0,,,
VW,Resultats_VW,Group,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11498.0,0.0596753098465818,13989.0,25487.0,21881.0,,,
BMW,sales_moto_Quarter,Motorcycles,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42 592,,
BMW,sales_moto_Quarter,Motorcycles,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65 018,,
BMW,sales_moto_Quarter,Motorcycles,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48 999,,
BMW,sales_moto_Quarter,Motorcycles,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37 652,,
BMW,sales_moto_Quarter,Motorcycles,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34 774,,
BMW,sales_moto_Quarter,Motorcycles,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41 933,,
BMW,sales_moto_Quarter,Motorcycles,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52 892,,
BMW,sales_moto_Quarter,Motorcycles,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 673,,
BMW,sales_moto_Quarter,Motorcycles,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 606,,
BMW,sales_moto_Quarter,Motorcycles,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54 582,,
BMW,sales_moto_Quarter,Motorcycles,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43 744,,
BMW,sales_moto_Quarter,Motorcycles,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 230,,
BMW,sales_moto_Quarter,Motorcycles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 858,,
BMW,sales_moto_Quarter,Motorcycles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51 117,,
BMW,sales_moto_Quarter,Motorcycles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 818,,
BMW,sales_moto_Quarter,Motorcycles,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 773,,
BMW,sales_moto_Quarter,Motorcycles,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 636,,
BMW,sales_moto_Quarter,Motorcycles,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52 753,,
BMW,sales_moto_Quarter,Motorcycles,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39 429,,
BMW,sales_moto_Quarter,Motorcycles,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36 335,,
BMW,sales_moto_Quarter,Motorcycles,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33 788,,
BMW,sales_moto_Quarter,Motorcycles,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-30,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46 966,,
BMW,sales_moto_Quarter,Motorcycles,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-30,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35 290,,
BMW,sales_moto_Quarter,Motorcycles,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-31,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28 988,,
BMW,unites_vendues_auto_continent,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878500.0,,,,,,,Europe,
BMW,unites_vendues_auto_continent,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949100.0,,,,,,,Europe,
BMW,unites_vendues_auto_continent,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913600.0,,,,,,,Europe,
BMW,unites_vendues_auto_continent,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081600.0,,,,,,,Europe,
BMW,unites_vendues_auto_continent,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097100.0,,,,,,,Europe,
BMW,unites_vendues_auto_continent,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101800.0,,,,,,,Europe,
BMW,unites_vendues_auto_continent,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1092200.0,,,,,,,Europe,
BMW,unites_vendues_auto_continent,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441500.0,,,,,,,Amerique,
BMW,unites_vendues_auto_continent,Automotive,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451700.0,,,,,,,Amerique,
BMW,unites_vendues_auto_continent,Automotive,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379700.0,,,,,,,Amerique,
BMW,unites_vendues_auto_continent,Automotive,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472900.0,,,,,,,Amerique,
BMW,unites_vendues_auto_continent,Automotive,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457100.0,,,,,,,Amerique,
BMW,unites_vendues_auto_continent,Automotive,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451100.0,,,,,,,Amerique,
BMW,unites_vendues_auto_continent,Automotive,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460400.0,,,,,,,Amerique,
BMW,unites_vendues_auto_continent,Automotive,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031032.0,,,,,,,Asie,
